eeg_value,state
98,Normal
97,Normal
99,Normal
97,Normal
96,Normal
99,Normal
97,Normal
96,Normal
96,Normal
98,Normal
98,Normal
98,Normal
97,Normal
96,Normal
97,Normal
97,Normal
97,Normal
98,Normal
98,Normal
97,Normal
95,Normal
98,Normal
98,Normal
98,Normal
98,Normal
97,Normal
97,Normal
98,Normal
98,Normal
99,Normal
97,Normal
97,Normal
97,Normal
98,Normal
98,Normal
97,Normal
98,Normal
98,Normal
94,Normal
97,Normal
96,Normal
98,Normal
98,Normal
96,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
95,Normal
97,Normal
97,Normal
98,Normal
97,Normal
98,Normal
98,Normal
98,Normal
99,Normal
98,Normal
99,Normal
97,Normal
95,Normal
98,Normal
97,Normal
98,Normal
97,Normal
99,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
98,Normal
98,Normal
96,Normal
97,Normal
98,Normal
95,Normal
98,Normal
98,Normal
98,Normal
98,Normal
97,Normal
98,Normal
98,Normal
97,Normal
98,Normal
97,Normal
96,Normal
97,Normal
97,Normal
98,Normal
96,Normal
98,Normal
97,Normal
99,Normal
98,Normal
97,Normal
98,Normal
97,Normal
97,Normal
98,Normal
99,Normal
98,Normal
97,Normal
97,Normal
99,Normal
97,Normal
99,Normal
98,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
97,Normal
98,Normal
98,Normal
97,Normal
96,Normal
98,Normal
98,Normal
99,Normal
96,Normal
98,Normal
98,Normal
97,Normal
95,Normal
97,Normal
95,Normal
98,Normal
98,Normal
98,Normal
98,Normal
97,Normal
98,Normal
97,Normal
98,Normal
97,Normal
98,Normal
97,Normal
95,Normal
98,Normal
96,Normal
97,Normal
98,Normal
96,Normal
97,Normal
98,Normal
98,Normal
97,Normal
98,Normal
97,Normal
97,Normal
97,Normal
98,Normal
97,Normal
98,Normal
98,Normal
97,Normal
97,Normal
99,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
97,Normal
98,Normal
98,Normal
97,Normal
98,Normal
97,Normal
97,Normal
97,Normal
97,Normal
98,Normal
97,Normal
98,Normal
99,Normal
97,Normal
98,Normal
98,Normal
97,Normal
97,Normal
98,Normal
97,Normal
97,Normal
97,Normal
97,Normal
97,Normal
97,Normal
97,Normal
99,Normal
96,Normal
97,Normal
97,Normal
98,Normal
98,Normal
95,Normal
97,Normal
98,Normal
98,Normal
98,Normal
97,Normal
98,Normal
97,Normal
98,Normal
97,Normal
98,Normal
98,Normal
96,Normal
97,Normal
95,Normal
98,Normal
98,Normal
95,Normal
98,Normal
98,Normal
98,Normal
96,Normal
98,Normal
98,Normal
98,Normal
97,Normal
97,Normal
97,Normal
98,Normal
98,Normal
98,Normal
98,Normal
98,Normal
97,Normal
98,Normal
96,Normal
97,Normal
98,Normal
98,Normal
98,Normal
96,Normal
98,Normal
96,Normal
98,Normal
97,Normal
97,Normal
99,Normal
98,Normal
98,Normal
97,Normal
97,Normal
99,Normal
97,Normal
99,Normal
98,Normal
95,Normal
98,Normal
97,Normal
97,Normal
97,Normal
97,Normal
97,Normal
98,Normal
97,Normal
98,Normal
95,Normal
98,Normal
97,Normal
98,Normal
98,Normal
97,Normal
95,Normal
96,Normal
96,Normal
98,Normal
97,Normal
98,Normal
97,Normal
98,Normal
